0.39301310,0.45643154,0.41353383,0.44502618,0.44885177,0.44117647,0.37610619,0.47131148,0.44885177,0.43730242,0.40540541,0.38882804,0.48940464,0.45643154,0.44502618,0.39301310,0.40948276,0.45265349,0.39440204,0.45893720,0.39440204,0.41353383,0.44117647,0.43209877,0.51724138,0.39440204,0.39440204,0.38461538,0.44117647,0.46762590,0.35433071,0.46762590,0.40404040,0.49295775,0.46762590,0.45893720
0.48582996,0.42155816,0.43340381,0.44502618,0.44502618,0.38461538,0.42155816,0.40130152,0.46018614,0.40948276,0.39717084,0.43730242,0.44117647,0.47131148,0.44502618,0.44885177,0.38882804,0.44117647,0.35433071,0.35433071,0.39440204,0.42288557,0.40404040,0.44117647,0.45012165,0.42288557,0.42288557,0.35433071,0.42288557,0.43209877,0.50116550,0.39440204,0.37467700,0.45012165,0.45012165,0.41353383
0.42155816,0.44117647,0.38882804,0.41755889,0.40130152,0.42948038,0.44117647,0.41755889,0.45265349,0.35433071,0.42155816,0.44885177,0.45643154,0.42155816,0.43340381,0.40130152,0.46762590,0.47497446,0.36458333,0.39440204,0.48463357,0.48463357,0.44117647,0.42288557,0.46762590,0.41353383,0.42288557,0.41353383,0.49295775,0.45893720,0.41353383,0.45893720,0.48463357,0.46762590,0.33333333,0.41353383
0.40540541,0.44117647,0.42948038,0.42948038,0.50000000,0.38037486,0.40948276,0.40540541,0.42155816,0.37610619,0.42553191,0.44117647,0.44117647,0.42948038,0.44502618,0.48582996,0.49648947,0.50348953,0.46762590,0.30054645,0.42288557,0.40404040,0.39440204,0.43209877,0.47619048,0.43209877,0.42288557,0.36458333,0.47619048,0.41353383,0.43209877,0.49295775,0.42288557,0.40404040,0.40404040,0.50116550
0.44502618,0.43340381,0.38461538,0.37180910,0.44117647,0.44117647,0.46018614,0.37180910,0.39717084,0.46391753,0.44885177,0.36312849,0.40130152,0.43340381,0.44117647,0.42155816,0.43730242,0.41353383,0.38461538,0.41353383,0.44117647,0.45893720,0.34391534,0.49295775,0.39440204,0.36458333,0.41353383,0.40404040,0.45012165,0.45012165,0.49295775,0.41353383,0.34391534,0.37467700,0.46762590,0.45012165
0.43340381,0.42948038,0.45643154,0.40130152,0.40948276,0.44885177,0.44117647,0.43730242,0.44117647,0.43340381,0.47131148,0.45265349,0.45265349,0.43730242,0.40130152,0.45265349,0.45643154,0.48582996,0.38461538,0.38461538,0.43209877,0.40404040,0.44117647,0.45893720,0.37467700,0.43209877,0.43209877,0.44117647,0.45893720,0.38461538,0.44117647,0.45893720,0.39440204,0.45012165,0.43209877,0.44117647
0.38461538,0.42948038,0.42553191,0.44502618,0.48940464,0.43340381,0.45265349,0.40948276,0.42155816,0.51040634,0.38882804,0.45265349,0.40540541,0.40540541,0.46018614,0.42948038,0.45643154,0.42155816,0.34391534,0.36458333,0.48463357,0.39440204,0.42288557,0.42288557,0.41353383,0.42288557,0.34391534,0.47619048,0.44117647,0.50925926,0.40404040,0.45012165,0.45893720,0.42288557,0.46762590,0.43209877
0.47497446,0.46391753,0.39717084,0.43340381,0.46391753,0.41353383,0.38461538,0.42155816,0.42948038,0.40130152,0.45265349,0.46018614,0.44885177,0.50348953,0.41353383,0.41755889,0.42553191,0.43730242,0.39440204,0.42288557,0.45012165,0.38461538,0.42288557,0.38461538,0.47619048,0.45012165,0.43209877,0.42288557,0.45012165,0.41353383,0.39440204,0.44117647,0.44117647,0.36458333,0.46762590,0.45012165
0.34090909,0.44885177,0.41353383,0.45265349,0.44885177,0.44117647,0.42948038,0.38037486,0.36312849,0.42948038,0.37180910,0.43340381,0.45643154,0.38461538,0.44502618,0.38882804,0.41755889,0.42553191,0.43209877,0.36458333,0.40404040,0.39440204,0.41353383,0.39440204,0.52511416,0.44117647,0.50116550,0.46762590,0.41353383,0.48463357,0.46762590,0.39440204,0.52511416,0.43209877,0.45012165,0.47619048
0.40540541,0.44885177,0.44885177,0.46018614,0.39301310,0.43340381,0.40948276,0.42948038,0.42948038,0.42553191,0.40130152,0.43730242,0.41755889,0.44117647,0.45265349,0.44885177,0.43730242,0.48223350,0.40404040,0.46762590,0.39440204,0.44117647,0.46762590,0.41353383,0.44117647,0.45893720,0.43209877,0.42288557,0.38461538,0.41353383,0.47619048,0.46762590,0.38461538,0.46762590,0.39440204,0.47619048
0.40130152,0.38882804,0.38461538,0.44502618,0.43340381,0.41353383,0.42553191,0.42553191,0.41353383,0.41353383,0.42155816,0.44885177,0.44117647,0.46391753,0.46018614,0.39301310,0.44885177,0.45265349,0.46762590,0.35433071,0.42288557,0.31165312,0.45893720,0.45893720,0.35433071,0.46762590,0.43209877,0.41353383,0.45893720,0.41353383,0.43209877,0.45012165,0.48463357,0.43209877,0.39440204,0.45012165
0.42948038,0.41353383,0.42553191,0.40540541,0.39717084,0.42553191,0.49295775,0.47131148,0.42155816,0.42553191,0.41353383,0.44502618,0.43730242,0.47861507,0.42948038,0.44117647,0.45643154,0.43340381,0.36458333,0.44117647,0.40404040,0.40404040,0.43209877,0.41353383,0.37467700,0.34391534,0.43209877,0.40404040,0.42288557,0.40404040,0.45893720,0.36458333,0.49295775,0.48463357,0.40404040,0.44117647
0.41755889,0.41755889,0.39301310,0.42553191,0.44502618,0.44117647,0.38461538,0.43340381,0.47497446,0.42155816,0.45265349,0.39717084,0.38037486,0.43340381,0.45643154,0.46391753,0.40948276,0.48940464,0.39440204,0.42288557,0.44117647,0.33333333,0.45012165,0.45012165,0.41353383,0.40404040,0.44117647,0.45893720,0.41353383,0.35433071,0.40404040,0.45893720,0.46762590,0.38461538,0.36458333,0.45893720
